           1         214
 event,miss,iscat,jscat=           1           0          16          13
    21    0.578    0.253      2.277  0.000     0.02    -0.01     0.28     0.35
 event,miss,iscat,jscat=           4           0         107         105
    21    0.695   -5.686      6.968  0.000     0.01    -0.04     0.05     0.32
    21    1.821    1.218     -1.476  0.000     0.08     0.01     0.18     0.35
    21    1.064   -5.377      7.328  0.000     0.01    -0.06     0.08     0.35
    21    1.452    0.908     -1.837  0.000     0.09     0.02     0.17     0.35
 event,miss,iscat,jscat=           4           0         112         100
    21   -0.101    0.006     -0.089  0.000     0.00    -0.12     0.22     0.34
    21    0.682   -0.982      0.600  0.000     0.00    -0.00     0.18     0.29
    21   -0.147   -0.138     -0.077  0.000    -0.01    -0.12     0.21     0.36
    21    0.728   -0.839      0.588  0.000     0.04    -0.05     0.21     0.36
 event,miss,iscat,jscat=           4           0         105          95
    21    1.452    0.908     -1.837  0.000     0.09     0.02     0.17     0.35
    21    2.941    0.924      0.281  0.000     0.01    -0.00     0.17     0.30
    21    0.839    0.672     -1.527  0.000     0.09     0.02     0.17     0.36
    21    3.555    1.159     -0.029  0.000     0.07     0.02     0.18     0.36
 event,miss,iscat,jscat=           4           0         107         105
    21    1.064   -5.377      7.328  0.000     0.01    -0.06     0.08     0.35
    21    0.839    0.672     -1.527  0.000     0.09     0.02     0.17     0.36
    21    0.751   -5.668      7.042  0.000     0.01    -0.07     0.09     0.37
    21    1.152    0.964     -1.241  0.000     0.10     0.02     0.16     0.37
 event,miss,iscat,jscat=           4           0          93          79
     1    1.343    1.996      1.317  0.010     0.00     0.00     0.18     0.23
    21    3.786    0.096      4.055  0.000     0.10     0.10     0.18     0.35
     1    1.567    2.016      1.250  0.010     0.07     0.10     0.25     0.37
    21    3.562    0.077      4.122  0.000     0.12     0.10     0.20     0.37
 event,miss,iscat,jscat=           4           0         116         107
    -2   -0.837   -0.020     -0.939  0.006     0.00     0.00     0.17     0.37
    21    0.751   -5.668      7.042  0.000     0.01    -0.07     0.09     0.37
    -2   -0.929    0.314     -0.709  0.006    -0.02    -0.00     0.16     0.39
    21    0.843   -6.002      6.813  0.000     0.01    -0.08     0.11     0.39
 event,miss,iscat,jscat=           4           0         110          91
    21    0.864   -0.358      4.695  0.000     0.02     0.12     0.31     0.34
    21    1.010    1.224      3.053  0.000     0.01     0.04     0.20     0.22
    21    1.354   -0.377      3.519  0.000     0.03     0.11     0.36     0.40
    21    0.520    1.244      4.229  0.000     0.06     0.10     0.36     0.40
 event,miss,iscat,jscat=           4           0         111          97
    21   -1.207    0.768      1.124  0.000    -0.15    -0.12     0.23     0.34
    21   -3.371   -2.376      2.369  0.000    -0.11    -0.01     0.16     0.25
    21   -1.044    0.573      1.643  0.000    -0.20    -0.10     0.27     0.41
    21   -3.534   -2.182      1.851  0.000    -0.22    -0.09     0.24     0.41
 event,miss,iscat,jscat=           4           0          92          65
    21   -0.769    0.648      0.463  0.000    -0.05     0.04     0.24     0.29
    -3   -2.643    1.997      5.607  0.199    -0.03     0.02     0.07     0.16
    21   -0.211   -0.220      0.319  0.000    -0.13     0.11     0.30     0.42
    -3   -3.201    2.865      5.751  0.199    -0.14     0.10     0.29     0.42
 event,miss,iscat,jscat=           4           0         119          81
    21   -0.662   -0.223     -1.435  0.000     0.00     0.00     0.38     0.41
    21    0.578    0.253      2.277  0.000     0.02    -0.01     0.28     0.35
    21   -1.156   -0.210     -1.175  0.000    -0.01    -0.00     0.37     0.42
    21    1.072    0.240      2.017  0.000     0.04    -0.00     0.35     0.42
 event,miss,iscat,jscat=           4           0         120         119
     2   -0.291   -0.592      1.701  0.006     0.00     0.00     0.32     0.42
    21   -1.156   -0.210     -1.175  0.000    -0.01    -0.00     0.37     0.42
     2   -0.645   -0.583      1.780  0.006    -0.00    -0.01     0.35     0.45
    21   -0.803   -0.218     -1.255  0.000    -0.02    -0.01     0.35     0.45
 event,miss,iscat,jscat=           4           0         115         105
    21   -0.185    0.247      2.463  0.000    -0.01     0.03    -0.08     0.36
    21    1.152    0.964     -1.241  0.000     0.10     0.02     0.16     0.37
    21   -0.625    0.117      2.182  0.000    -0.02     0.04     0.02     0.46
    21    1.593    1.094     -0.960  0.000     0.15     0.07     0.10     0.46
 event,miss,iscat,jscat=           4           0         119          92
    21   -0.803   -0.218     -1.255  0.000    -0.02    -0.01     0.35     0.45
    21   -0.211   -0.220      0.319  0.000    -0.13     0.11     0.30     0.42
    21   -1.053    0.083     -0.253  0.000    -0.04    -0.01     0.32     0.49
    21    0.039   -0.522     -0.683  0.000    -0.16     0.08     0.35     0.49
 event,miss,iscat,jscat=           4           0         116         115
    -2   -0.929    0.314     -0.709  0.006    -0.02    -0.00     0.16     0.39
    21   -0.625    0.117      2.182  0.000    -0.02     0.04     0.02     0.46
    -2   -1.357    0.315     -0.513  0.006    -0.10     0.03     0.09     0.51
    21   -0.197    0.116      1.985  0.000    -0.03     0.04     0.07     0.51
 event,miss,iscat,jscat=           4           0         111          92
    21   -1.044    0.573      1.643  0.000    -0.20    -0.10     0.27     0.41
    21    0.039   -0.522     -0.683  0.000    -0.16     0.08     0.35     0.49
    21   -0.873    0.775      1.554  0.000    -0.25    -0.07     0.36     0.52
    21   -0.132   -0.723     -0.595  0.000    -0.16     0.06     0.32     0.52
 event,miss,iscat,jscat=           4           0          92          87
    21   -0.132   -0.723     -0.595  0.000    -0.16     0.06     0.32     0.52
    21   -1.531    0.399      1.408  0.000     0.01    -0.00     0.18     0.31
    21   -1.861    0.577      0.206  0.000    -0.17     0.05     0.31     0.53
    21    0.198   -0.901      0.607  0.000    -0.15     0.04     0.33     0.53
 event,miss,iscat,jscat=           4           0         124          81
    21    0.693    0.165      0.447  0.000     0.07    -0.02     0.45     0.50
    21    1.072    0.240      2.017  0.000     0.04    -0.00     0.35     0.42
    21    0.357    0.137      0.140  0.000     0.12    -0.01     0.48     0.55
    21    1.408    0.269      2.324  0.000     0.10     0.01     0.47     0.55
 event,miss,iscat,jscat=           4           0         119          87
    21   -1.053    0.083     -0.253  0.000    -0.04    -0.01     0.32     0.49
    21    0.198   -0.901      0.607  0.000    -0.15     0.04     0.33     0.53
    21   -0.616   -0.097     -0.670  0.000    -0.12    -0.00     0.30     0.57
    21   -0.239   -0.721      1.024  0.000    -0.14     0.01     0.35     0.57
 event,miss,iscat,jscat=           4           0         127         107
    -1    0.942   -3.558      0.661  0.010     0.06    -0.14     0.27     0.55
    21    0.843   -6.002      6.813  0.000     0.01    -0.08     0.11     0.39
    -1    0.106   -6.827      3.271  0.010     0.08    -0.21     0.28     0.63
    21    1.679   -2.732      4.203  0.000     0.04    -0.24     0.28     0.63
 event,miss,iscat,jscat=           4           0         119         115
    21   -0.616   -0.097     -0.670  0.000    -0.12    -0.00     0.30     0.57
    21   -0.197    0.116      1.985  0.000    -0.03     0.04     0.07     0.51
    21   -0.954   -0.223     -0.484  0.000    -0.17    -0.01     0.25     0.64
    21    0.141    0.242      1.799  0.000    -0.04     0.05     0.20     0.64
 event,miss,iscat,jscat=           4           0         129         123
     1   -0.249   -0.381     -1.084  0.010     0.07    -0.16     0.26     0.58
    21   -0.787    0.149     15.393  0.000     0.00     0.00    -0.14     0.47
     1   -0.498    0.732     -0.945  0.010     0.04    -0.21     0.13     0.72
    21   -0.538   -0.963     15.254  0.000    -0.01     0.00     0.10     0.72
 event,miss,iscat,jscat=           4           0         125         115
   130   -0.230   -0.609      0.489  0.498    -0.00     0.13     0.28     0.53
    21    0.141    0.242      1.799  0.000    -0.04     0.05     0.20     0.64
   130   -0.253   -0.687      0.649  0.498    -0.06    -0.02     0.39     0.76
    21    0.165    0.320      1.639  0.000    -0.03     0.06     0.32     0.76
 event,miss,iscat,jscat=           4           0         144         120
    21    0.162    6.278      6.873  0.000    -0.04    -0.12     0.69     0.75
     2   -0.645   -0.583      1.780  0.006    -0.00    -0.01     0.35     0.45
    21   -0.298    5.417      4.294  0.000    -0.04    -0.11     0.70     0.76
     2   -0.185    0.277      4.360  0.006    -0.11    -0.10     0.63     0.76
 event,miss,iscat,jscat=           4           0         131          86
    21   -0.518   -1.040      1.016  0.000     0.18    -0.12     0.51     0.62
    21    0.780   -1.706      3.031  0.000     0.01    -0.04     0.18     0.27
    21   -0.214    0.076      0.145  0.000     0.11    -0.26     0.64     0.82
    21    0.475   -2.822      3.902  0.000     0.13    -0.30     0.65     0.82
 event,miss,iscat,jscat=           4           0         143         115
  -321   -0.690   -0.728      0.300  0.494    -0.00     0.23     0.40     0.75
    21    0.165    0.320      1.639  0.000    -0.03     0.06     0.32     0.76
  -321   -0.366   -0.944      0.394  0.494    -0.09     0.15     0.44     0.89
    21   -0.158    0.535      1.544  0.000    -0.02     0.09     0.44     0.89
 event,miss,iscat,jscat=           4           0         139         131
    21    1.784   -3.040      3.750  0.000    -0.04    -0.12     0.67     0.72
    21   -0.214    0.076      0.145  0.000     0.11    -0.26     0.64     0.82
    21    0.714   -1.894      3.403  0.000     0.02    -0.23     0.81     0.91
    21    0.856   -1.070      0.492  0.000     0.04    -0.23     0.69     0.91
 event,miss,iscat,jscat=           4           0         142         119
    21   -0.237   -0.496      0.234  0.000    -0.38     0.11     0.11     0.74
    21   -0.954   -0.223     -0.484  0.000    -0.17    -0.01     0.25     0.64
    21   -0.145   -0.545     -0.278  0.000    -0.44    -0.03     0.18     0.91
    21   -1.046   -0.173      0.029  0.000    -0.40    -0.07     0.13     0.91
 event,miss,iscat,jscat=           4           0         124          79
    21    0.357    0.137      0.140  0.000     0.12    -0.01     0.48     0.55
    21    3.562    0.077      4.122  0.000     0.12     0.10     0.20     0.37
    21   -0.041    0.008      0.013  0.000     0.44     0.12     0.60     0.92
    21    3.960    0.206      4.249  0.000     0.48     0.11     0.62     0.92
 event,miss,iscat,jscat=           4           0         144         130
    21   -0.298    5.417      4.294  0.000    -0.04    -0.11     0.70     0.76
    -2    0.603    0.564      1.934  0.006     0.01     0.02     0.43     0.61
    21    0.818    4.902      3.606  0.000    -0.05     0.05     0.83     0.97
    -2   -0.513    1.079      2.621  0.006     0.12     0.12     0.76     0.97
 event,miss,iscat,jscat=           4           0         148         125
    21   -0.695   -0.198      0.748  0.000     0.04    -0.20     0.49     0.81
   130   -0.253   -0.687      0.649  0.498    -0.06    -0.02     0.39     0.76
    21   -0.585   -0.713      1.090  0.000    -0.08    -0.23     0.62     0.99
   130   -0.363   -0.172      0.307  0.498    -0.11    -0.16     0.53     0.99
 event,miss,iscat,jscat=           4           0         158         144
    21   -0.026   -0.441      1.340  0.000    -0.01     0.13     0.82     0.97
    21    0.818    4.902      3.606  0.000    -0.05     0.05     0.83     0.97
    21   -0.900    0.167      0.210  0.000    -0.01     0.11     0.88     1.04
    21    1.692    4.294      4.736  0.000    -0.04     0.10     0.87     1.04
 event,miss,iscat,jscat=           4           0         126          92
    21   -1.438    0.962      0.961  0.000    -0.25     0.07     0.02     0.55
    21   -1.861    0.577      0.206  0.000    -0.17     0.05     0.31     0.53
    21   -1.224    0.612     -0.032  0.000    -0.64     0.33     0.28     1.08
    21   -2.075    0.927      1.199  0.000    -0.69     0.21     0.37     1.08
 event,miss,iscat,jscat=           4           0         143         123
  -321   -0.366   -0.944      0.394  0.494    -0.09     0.15     0.44     0.89
    21   -0.538   -0.963     15.254  0.000    -0.01     0.00     0.10     0.72
  -321    0.264   -0.753      0.210  0.494    -0.15    -0.02     0.51     1.10
    21   -1.168   -1.154     15.439  0.000    -0.03    -0.02     0.48     1.10
 event,miss,iscat,jscat=           4           0         162         129
     3    0.196   -1.478     11.427  0.199    -0.00    -0.01    -0.29     1.06
     1   -0.498    0.732     -0.945  0.010     0.04    -0.21     0.13     0.72
     3    0.622   -1.644     11.205  0.199    -0.00    -0.02    -0.22     1.13
     1   -0.923    0.899     -0.723  0.010    -0.12     0.03    -0.17     1.13
 event,miss,iscat,jscat=           4           0         143         125
  -321    0.264   -0.753      0.210  0.494    -0.15    -0.02     0.51     1.10
   130   -0.363   -0.172      0.307  0.498    -0.11    -0.16     0.53     0.99
  -321    0.176   -0.872      0.307  0.494    -0.13    -0.08     0.53     1.18
   130   -0.274   -0.053      0.210  0.498    -0.21    -0.21     0.61     1.18
 event,miss,iscat,jscat=           4           0         171         170
    21    0.248   -0.257      0.085  0.000    -0.01    -0.02     1.17     1.18
    21    0.092    0.812      4.465  0.000    -0.04    -0.09     1.14     1.17
    21    0.625    0.100      0.464  0.000     0.01    -0.04     1.18     1.21
    21   -0.286    0.455      4.086  0.000    -0.04    -0.08     1.18     1.21
 event,miss,iscat,jscat=           4           0         150          89
    21   -0.204   -0.197      0.445  0.000    -0.60    -0.10     0.38     0.82
    21   -1.269   -0.358      1.119  0.000    -0.08    -0.03     0.18     0.34
    21   -0.540    0.003      0.502  0.000    -0.78    -0.27     0.77     1.28
    21   -0.933   -0.558      1.062  0.000    -0.77    -0.22     0.78     1.28
 event,miss,iscat,jscat=           4           0         144         130
    21    1.692    4.294      4.736  0.000    -0.04     0.10     0.87     1.04
    -2   -0.513    1.079      2.621  0.006     0.12     0.12     0.76     0.97
    21    1.298    5.208      5.721  0.000     0.03     0.28     1.06     1.31
    -2   -0.120    0.165      1.637  0.006     0.05     0.25     1.07     1.31
 event,miss,iscat,jscat=           4           0         131         107
    21    0.856   -1.070      0.492  0.000     0.04    -0.23     0.69     0.91
    21    1.679   -2.732      4.203  0.000     0.04    -0.24     0.28     0.63
    21    1.096   -1.621      0.948  0.000     0.29    -0.55     0.84     1.33
    21    1.439   -2.181      3.747  0.000     0.26    -0.60     0.84     1.33
 event,miss,iscat,jscat=           4           0         167         115
    -1   -0.111    0.452      0.166  0.010     0.00     0.00     0.85     1.12
    21   -0.158    0.535      1.544  0.000    -0.02     0.09     0.44     0.89
    -1   -0.138    0.624      0.363  0.010    -0.07     0.27     0.95     1.42
    21   -0.132    0.363      1.346  0.000    -0.07     0.26     0.94     1.42
 event,miss,iscat,jscat=           4           0         177          60
    21    1.199   -0.064    -11.984  0.000     0.00     0.00    -1.41     1.41
    21    0.132    0.222    -13.662  0.000     0.00     0.00    -0.07     0.07
    21    1.246    0.088    -12.552  0.000     0.01    -0.00    -1.49     1.49
    21    0.085    0.069    -13.094  0.000     0.01     0.02    -1.49     1.49
 event,miss,iscat,jscat=           4           0         169          79
    21    1.102    0.916      1.223  0.000     0.74    -0.09     0.79     1.14
    21    3.960    0.206      4.249  0.000     0.48     0.11     0.62     0.92
    21    1.631    1.075      1.627  0.000     1.02     0.14     1.10     1.62
    21    3.430    0.046      3.845  0.000     0.96     0.14     1.13     1.62
 event,miss,iscat,jscat=           4           0         182         178
    21   -0.523   -0.208      0.225  0.000     0.31     0.02     0.73     1.47
    21    0.197   -0.167      0.092  0.000     0.00     0.00     0.65     1.41
    21   -0.086   -0.464     -0.001  0.000     0.17    -0.04     0.79     1.63
    21   -0.239    0.090      0.318  0.000     0.16    -0.13     0.72     1.63
 event,miss,iscat,jscat=           4           0         177          55
    21    1.246    0.088    -12.552  0.000     0.01    -0.00    -1.49     1.49
    21    0.606   -0.508    -14.801  0.000     0.00     0.00    -0.06     0.06
    21    1.201    0.209    -14.416  0.000     0.03     0.00    -1.67     1.67
    21    0.652   -0.630    -12.937  0.000     0.07    -0.06    -1.67     1.67
 event,miss,iscat,jscat=           4           0         200         170
    21   -0.424    0.374      0.392  0.000     0.04     0.09     2.00     2.04
    21   -0.286    0.455      4.086  0.000    -0.04    -0.08     1.18     1.21
    21   -0.952    0.073      2.273  0.000     0.00     0.13     2.03     2.09
    21    0.242    0.757      2.205  0.000    -0.10     0.02     2.05     2.09
 event,miss,iscat,jscat=           4           0         161         107
    21    0.845   -1.264      0.963  0.000    -0.04    -0.27     0.94     1.05
    21    1.439   -2.181      3.747  0.000     0.26    -0.60     0.84     1.33
    21    1.625   -2.915      3.129  0.000     0.47    -1.05     1.54     2.16
    21    0.659   -0.529      1.581  0.000     0.52    -1.00     1.52     2.16
 event,miss,iscat,jscat=           4           0         207         130
    21   -0.504    0.625      0.554  0.000     0.22     0.08     2.21     2.29
    -2   -0.120    0.165      1.637  0.006     0.05     0.25     1.07     1.31
    21   -0.821    0.890      1.965  0.000    -0.03     0.39     2.48     2.76
    -2    0.198   -0.101      0.225  0.006    -0.05     0.39     2.51     2.76
 event,miss,iscat,jscat=           4           0         170         165
    21    0.242    0.757      2.205  0.000    -0.10     0.02     2.05     2.09
    21   -0.313   -0.000      2.785  0.000     0.08     0.31     1.01     1.10
    21    0.342    0.730      2.643  0.000    -0.02     0.25     2.75     2.83
    21   -0.413    0.027      2.347  0.000    -0.11     0.31     2.72     2.83
 event,miss,iscat,jscat=           4           0         221         156
    21    0.081    0.984     -2.276  0.000    -0.13     0.18    -2.91     2.92
    21   -0.506    0.574     -5.261  0.000     0.03    -0.02    -0.91     0.94
    21    0.057    0.798     -1.563  0.000    -0.13     0.19    -2.95     2.97
    21   -0.481    0.760     -5.974  0.000    -0.16     0.20    -2.92     2.97
 event,miss,iscat,jscat=           4           0         226         201
    22   -0.605    0.233      3.385  0.000    -0.00     0.00     3.24     3.24
    21   -0.410   -0.088      5.961  0.000    -0.13    -0.04     2.07     2.08
    22   -0.186    0.292      2.245  0.000    -0.18     0.07     4.22     4.24
    21   -0.829   -0.146      7.101  0.000    -0.28    -0.07     4.22     4.24
 event,miss,iscat,jscat=           4           0         236         232
    21   -0.495    0.530     -7.286  0.000     0.08     0.02    -3.98     3.99
    21    0.604    0.673     -8.461  0.000    -0.05     0.14    -3.72     3.73
    21   -0.487    0.659     -7.378  0.000     0.03     0.08    -4.74     4.75
    21    0.596    0.544     -8.369  0.000     0.03     0.22    -4.73     4.75
 event,miss,iscat,jscat=           4           0         245         228
     2   -0.122    0.512      5.509  0.006     0.28     0.14     4.58     4.60
    21    3.227    1.815     24.495  0.000     0.07     0.04     3.39     3.39
     2    0.197    0.987      9.757  0.006     0.27     0.18     4.92     4.94
    21    2.907    1.341     20.248  0.000     0.27     0.15     4.92     4.94
 event,miss,iscat,jscat=           4           0         243         237
    21   -1.973   -0.034     41.797  0.000    -0.02     0.00     4.55     4.55
    21   -0.296   -0.047     26.127  0.000    -0.04     0.00     4.04     4.04
    21   -0.573   -0.022      6.618  0.000    -0.06    -0.00     5.47     5.47
    21   -1.695   -0.059     61.307  0.000    -0.06    -0.00     5.47     5.47
 event,miss,iscat,jscat=           4           0         233         222
    21   -0.813   -0.260      1.787  0.000    -0.36    -0.10     3.81     3.87
    21   -1.003    0.037      3.212  0.000    -0.29    -0.39     2.88     2.97
    21   -0.308   -0.089      0.459  0.000    -1.12    -0.34     5.47     5.71
    21   -1.509   -0.135      4.540  0.000    -1.10    -0.37     5.48     5.71
 event,miss,iscat,jscat=           4           0         206         125
    21   -0.951   -0.236      1.441  0.000    -0.00    -0.00    -2.12     2.27
   130   -0.274   -0.053      0.210  0.498    -0.21    -0.21     0.61     1.18
    21   -0.945   -0.035      0.576  0.000    -3.57    -0.89     3.28     8.81
   130   -0.281   -0.254      1.075  0.498    -3.65    -0.86     3.24     8.81
 event,miss,iscat,jscat=           4           0         241          60
    21    0.543    0.505    -41.028  0.000     0.00    -0.00    -4.46     4.46
    21    0.085    0.069    -13.094  0.000     0.01     0.02    -1.49     1.49
    21    0.534    0.453    -48.522  0.000     0.07     0.06    -9.66     9.66
    21    0.094    0.122     -5.600  0.000     0.07     0.07    -9.66     9.66
 event,miss,iscat,jscat=           4           0         285         274
    21    0.665   -0.431    -19.129  0.000     0.02    -0.01   -13.46    13.46
    21   -0.584    0.059    -73.731  0.000     0.10    -0.07   -10.09    10.09
    21    0.092   -0.983    -30.953  0.000     0.07    -0.05   -14.98    14.98
    21   -0.010    0.611    -61.907  0.000     0.06    -0.07   -14.98    14.98
 event,miss,iscat,jscat=           4           0         293         274
    21    1.440    0.030    -21.878  0.000     0.00     0.01   -17.02    17.02
    21   -0.010    0.611    -61.907  0.000     0.06    -0.07   -14.98    14.98
    21    1.467    0.400    -23.131  0.000     0.07     0.01   -18.02    18.02
    21   -0.037    0.241    -60.654  0.000     0.06    -0.04   -18.02    18.02
 event,miss,iscat,jscat=           4           0         287         251
    21    2.189   -1.956    163.716  0.000     0.05    -0.06    13.75    13.75
    21    2.826   -2.252    265.887  0.000     0.00     0.00     5.22     5.22
    21    2.838   -2.129    204.953  0.000     0.15    -0.15    20.71    20.72
    21    2.177   -2.080    224.650  0.000     0.16    -0.13    20.71    20.72
 event,miss,iscat,jscat=           4           0         309         293
    21    0.378   -0.272     -8.733  0.000     0.41     0.26   -20.78    20.79
    21    1.467    0.400    -23.131  0.000     0.07     0.01   -18.02    18.02
    21    1.916    0.135    -30.478  0.000     0.61     0.11   -25.44    25.46
    21   -0.071   -0.006     -1.386  0.000     0.54     0.14   -25.44    25.46
 event,miss,iscat,jscat=           4           0         316         312
    21    0.297   -0.008     -3.938  0.000    -0.18    -0.54   -25.77    25.79
    -1   -0.165   -0.399     -5.937  0.010    -0.06    -0.13   -22.14    22.15
    21   -0.078    0.119     -1.189  0.000    -0.11    -0.54   -26.68    26.69
    -1    0.210   -0.526     -8.685  0.010    -0.18    -0.44   -26.67    26.69
 event,miss,iscat,jscat=           4           0         287         247
    21    2.838   -2.129    204.953  0.000     0.15    -0.15    20.71    20.72
    21    0.988   -0.889     85.309  0.000     0.00    -0.00     4.83     4.84
    21    3.570   -2.718    265.176  0.000     0.38    -0.32    37.38    37.38
    21    0.256   -0.300     25.086  0.000     0.38    -0.34    37.38    37.38
           5         188
 event,miss,iscat,jscat=           5           0          45          42
    21    0.392    0.455     -0.379  0.000     0.25     0.14     0.50     0.62
    21    2.190    1.685      1.849  0.000     0.20    -0.04     0.38     0.48
    21    1.973    1.120      1.687  0.000     0.27     0.16     0.49     0.65
    21    0.610    1.020     -0.217  0.000     0.31     0.04     0.47     0.65
 event,miss,iscat,jscat=           5           0          52          42
    21    0.700   -0.363      0.703  0.000     0.26     0.26     0.23     0.72
    21    0.610    1.020     -0.217  0.000     0.31     0.04     0.47     0.65
    21    0.124   -0.523      0.086  0.000     0.38     0.19     0.35     0.90
    21    1.185    1.180      0.401  0.000     0.44     0.26     0.42     0.90
 event,miss,iscat,jscat=           5           0          66          51
    21   -0.005    0.362      0.386  0.000    -0.62    -0.78     0.28     1.05
    21  -11.047  -13.312      3.491  0.000    -0.40    -0.43     0.09     0.72
    21   -0.057    0.367     -0.216  0.000    -0.62    -0.76     0.30     1.08
    21  -10.995  -13.317      4.093  0.000    -0.62    -0.71     0.16     1.08
 event,miss,iscat,jscat=           5           0          66          55
    21   -0.057    0.367     -0.216  0.000    -0.62    -0.76     0.30     1.08
    21   -1.354   -0.565      0.562  0.000    -0.32    -0.29     0.05     0.85
    21    0.150    0.060     -0.260  0.000    -0.66    -0.54     0.18     1.33
    21   -1.560   -0.259      0.606  0.000    -0.73    -0.47     0.22     1.33
 event,miss,iscat,jscat=           5           0          64          40
    21    0.754    0.253      3.094  0.000    -0.04     0.09     0.94     1.03
    21    0.065    0.136      1.910  0.000     0.01     0.03     0.37     0.46
    21    0.099   -0.085      0.287  0.000     0.05     0.12     1.28     1.37
    21    0.721    0.474      4.717  0.000     0.05     0.09     1.27     1.37
 event,miss,iscat,jscat=           5           0          86          65
    21   -0.875    0.214     -1.258  0.000    -0.06     0.12     0.44     1.76
    21   -1.443    1.598     67.653  0.000    -0.00    -0.00    -0.66     1.03
    21   -1.640    0.845     -0.814  0.000    -0.16     0.14     0.29     1.93
    21   -0.678    0.967     67.208  0.000    -0.02     0.02     0.24     1.93
 event,miss,iscat,jscat=           5           0          97          94
    -3    0.584   -1.331      0.399  0.199    -0.05    -0.27     0.28     2.20
    21   -0.084    0.194      0.633  0.000     0.09    -0.27     0.02     2.04
    -3    0.430    0.207      0.046  0.199    -0.04    -0.30     0.29     2.24
    21    0.070   -1.344      0.986  0.000     0.06    -0.21     0.21     2.24
 event,miss,iscat,jscat=           5           0          85          63
    -2   -0.718    0.462      0.192  0.006     0.46     1.47     0.17     1.72
    21   -0.488    1.135      0.172  0.000     0.30     0.52     0.15     1.01
    -2    0.071    0.093      0.002  0.006    -0.30     1.96     0.37     2.65
    21   -1.277    1.504      0.362  0.000    -0.34     2.01     0.37     2.65
 event,miss,iscat,jscat=           5           0         122         118
    21    2.488    2.464    -24.816  0.000    -0.11     0.08    -4.09     4.10
    21   -0.828    0.518     -8.468  0.000     0.00     0.00    -3.92     3.92
    21    1.981    0.616    -17.479  0.000    -0.07     0.11    -4.46     4.47
    21   -0.321    2.367    -15.806  0.000    -0.05     0.03    -4.46     4.47
 event,miss,iscat,jscat=           5           0         138         137
    21    0.505   -0.229     -3.169  0.000    -0.13     0.04    -6.65     6.71
    -2   -0.303    0.217     -0.837  0.006    -0.02    -0.23    -6.49     6.54
    21    0.396    0.276     -3.407  0.000    -0.09     0.02    -6.94     6.99
    -2   -0.194   -0.288     -0.599  0.006    -0.17    -0.12    -6.91     6.99
 event,miss,iscat,jscat=           5           0         179         178
    21   -0.659    0.323     80.357  0.000     0.30     0.17   548.33   548.33
    21    0.344    0.747    831.568  0.000     0.23     0.13   484.32   484.32
    21   -1.062    0.671    245.022  0.000     0.26     0.19   553.45   553.45
    21    0.748    0.399    666.903  0.000     0.26     0.19   553.45   553.45
           6         212
 event,miss,iscat,jscat=           6           0          25          22
    21   -0.190   -0.059   -145.094  0.000    -0.00     0.00    -0.01     0.01
     2   -0.410    0.031   -220.752  0.006     0.00     0.00    -0.00     0.00
    21   -0.445   -0.066   -292.428  0.000    -0.00     0.00    -0.05     0.05
     2   -0.155    0.038    -73.418  0.006    -0.00     0.00    -0.05     0.05
 event,miss,iscat,jscat=           6           0          57          44
    21   -1.343   -1.775      2.492  0.000    -0.00    -0.00     0.21     0.21
     3    1.565   -1.869     28.750  0.199     0.00    -0.00     0.06     0.06
    21   -0.790   -2.053      2.269  0.000    -0.00    -0.00     0.21     0.21
     3    1.012   -1.591     28.973  0.199     0.01    -0.01     0.21     0.21
 event,miss,iscat,jscat=           6           0          73          65
    21    0.356   -0.268      0.108  0.000     0.00     0.00    -0.40     0.41
    21   -2.617   -3.478     -4.778  0.000    -0.01    -0.02    -0.18     0.28
    21    0.111   -0.556     -2.131  0.000     0.02    -0.01    -0.40     0.43
    21   -2.373   -3.189     -2.540  0.000    -0.07    -0.10    -0.29     0.43
 event,miss,iscat,jscat=           6           0          71          60
    21    1.735    2.190     -1.496  0.000     0.11     0.10     0.09     0.39
    21    0.971    1.911      1.632  0.000    -0.01    -0.02    -0.16     0.22
    21    1.044    1.882     -1.519  0.000     0.18     0.18     0.03     0.51
    21    1.663    2.219      1.656  0.000     0.10     0.19     0.01     0.51
 event,miss,iscat,jscat=           6           0          82          44
    21   -1.080   -1.720      6.455  0.000     0.00     0.00     0.63     0.63
     3    1.012   -1.591     28.973  0.199     0.01    -0.01     0.21     0.21
    21   -1.497   -1.257      7.133  0.000    -0.00    -0.01     0.66     0.66
     3    1.428   -2.054     28.296  0.199     0.03    -0.04     0.65     0.66
 event,miss,iscat,jscat=           6           0          81          79
     1   -0.298   -0.136     -0.528  0.010    -0.08    -0.23    -0.47     0.63
    21   -0.368   -0.778     -0.320  0.000    -0.02    -0.06    -0.56     0.61
     1    0.014    0.041     -0.192  0.010    -0.18    -0.27    -0.65     0.85
    21   -0.680   -0.954     -0.656  0.000    -0.12    -0.26    -0.64     0.85
 event,miss,iscat,jscat=           6           0          94          85
    21    0.756   -0.338     -0.039  0.000    -0.02    -0.18     0.70     0.85
    21    2.154    0.732      2.646  0.000    -0.00    -0.23     0.47     0.69
    21    0.168   -0.403     -0.023  0.000     0.09    -0.23     0.70     0.97
    21    2.741    0.797      2.629  0.000     0.17    -0.17     0.68     0.97
 event,miss,iscat,jscat=           6           0          98          85
