       1       0     214    0.0000    0    0    0    0
    21     3.281   -10.210    25.745  0.000     1.18    -2.68     6.76     7.37  104   381
    21    -1.889     0.862   -28.557  0.000    -0.00    -0.00     2.69     7.54  344   267
    21    -0.770     0.062     9.791  0.000    -0.06     0.04     7.74     7.74  220   333
    21     0.051    -0.438    -5.529  0.000     0.17     0.01    -7.76     7.77  309   406
    21     1.181     0.961  -104.809  0.000     0.00     0.00     0.65     7.86  239   266
    21    -0.155    -1.915   -35.354  0.000     0.02    -0.14    -8.05     8.05  346   413
    21     1.462    -1.162     3.710  0.000     1.43    -1.38     7.89     8.20  101   194
    21    -0.471    -1.612   -19.116  0.000     0.07     0.04    -8.29     8.31  334   193
    21    -0.188     0.763    -1.296  0.000    -0.16     0.50    -9.60     9.78  424   146
    21     0.481    -0.296    -0.567  0.000    -0.14     0.54    -9.74     9.95  353   432
    21    -0.105    -0.310     0.050  0.000    -0.17     0.38    -9.71    10.05  403   301
    21     0.259     0.283    -1.161  0.000    -0.17     0.36    -9.77    10.15  412   138
    21     0.087     0.123    16.113  0.000     0.47     0.69    11.66    11.69  380   190
    21    -0.876    -0.355   -19.910  0.000    -0.20    -0.02    -1.85    12.09  275   435
     1     0.854     2.350  -411.386  0.010     0.00     0.00   -12.64    12.64  185     0
    21    53.489   -94.459   241.059  0.000     2.54    -4.71    11.97    13.11  210   421
    21     1.297     1.540    84.392  0.000     0.34     0.49    30.13    30.14  350   362
    21    -0.454    -0.200    -3.038  0.000    -0.57     0.35   -13.85    13.88  372   338
    21     1.076    -1.769     4.097  0.000     2.06    -5.14    12.88    14.03  381   365
    21    -0.217     1.170    22.209  0.000    -0.11     0.09    14.12    14.12  173   323
    21    -6.273    11.032    11.541  0.000    -4.64     9.24     9.61    14.12  351   282
    21     0.572     0.530     3.229  0.000     0.55     0.78    14.38    14.43  405   356
    21     0.647     0.020    35.978  0.000     0.02    -0.11    15.28    15.28  305   277
    21     0.391    -0.477     1.672  0.000     3.56    -6.18    14.60    16.25  116   400
    21    -0.679     0.030   -15.977  0.000    -0.17    -0.01   -16.66    16.66  295   409
    21    21.356   -46.252   114.528  0.000     2.99    -6.18    15.19    16.67  234   116
    21     9.807   -21.824    56.161  0.000     3.32    -6.12    15.60    17.09  115   210
    21    -0.357    -0.816  -387.199  0.000     0.01    -0.04   -17.74    17.74  207   172
    21    -0.091     0.667    -7.253  0.000    -0.35    -0.10    -7.50    17.75  385   286
    21     0.023    -0.877    64.468  0.000     0.01    -0.05    17.88    17.88  375   436
    21    -0.453    -1.081   -62.312  0.000    -0.11    -0.46   -18.10    18.11  392   164
    21    -0.532     0.016   -41.672  0.000     0.07     0.01   -22.38    22.38  125   290
    21   -27.048    58.649    29.389  0.000    -8.67    18.91     9.93    23.06  417   422
    -3     0.023     1.405    23.560  0.199     0.33     1.92    24.85    24.93    0   114
    21    -0.519    -0.200    -4.409  0.000     0.01     0.04   -26.01    26.02  337   372
    21     0.805     0.101   -39.076  0.000     0.14    -0.02   -26.80    26.80  189   200
    21    23.283   -37.318    89.680  0.000     6.84   -10.57    25.48    28.42  108   326
    21     1.147     0.894    -1.918  0.000    -0.22     1.40   -30.17    30.38  258   183
    21    -1.194     1.211   167.159  0.000     0.02    -0.08    30.66    30.66  293   241
    21    -2.803    -2.227    -0.089  0.000    -0.40     1.27   -29.99    30.78  260   294
    21    -2.113    -2.121    76.857  0.000    -0.10    -0.35    31.90    31.91  118   279
    21     0.374     0.652   -13.320  0.000     0.01     0.12   -32.07    32.07  310   359
    21    -0.330     0.759   -26.168  0.000     0.07     0.16   -33.77    33.77  192   384
    21     0.069     0.212     0.027  0.000    -1.97     0.18   -28.46    34.00  423   332
    21     0.331     0.014   -14.376  0.000     0.22    -0.23   -57.21    57.23  266   174
    21    -1.275     2.294     1.434  0.000   -13.78    30.12    15.65    36.64  110   417
     1    -0.136     0.366    21.933  0.010     0.07     0.04    58.71    58.72  199     0
    21   -15.250    18.617    13.441  0.000   -22.64    27.32    20.58    41.02  414   175
    21     0.195     0.794    48.481  0.000    -0.07     0.04    43.54    43.54  382   396
    21    -0.503    -0.194    -8.278  0.000    -0.25    -0.08   -43.58    43.59  435   399
    21   -10.491    22.719    12.259  0.000   -17.87    38.90    20.18    47.33  422   394
    21    -1.269     0.233  -104.407  0.000    -0.04    -0.06   -47.66    47.66  290   121
    21     0.093     0.097     7.397  0.000    -0.64    -0.79    49.85    49.87  396   350
    21    -9.284    19.097    10.193  0.000   -18.96    40.88    21.42    49.90  394   383
    -1     0.304    -0.601    18.035  0.010     0.13    -0.38    52.34    52.35    0   345
    21    19.326   -30.119    71.164  0.000    13.01   -19.77    47.75    53.29  378   315
    21    -0.501     0.144     6.953  0.000    -0.15     0.09    53.57    53.58  333   202
    21   -16.321    36.447    19.407  0.000   -20.61    44.69    23.51    54.55  383   308
    21    -1.175     4.293   -22.864  0.000     0.22    -0.23   -57.20    57.23  163   354
    21     0.097    -0.720    23.102  0.000    -0.00    -0.02    58.71    58.72  407   119
    -1     0.712    -0.980    -7.289  0.010     0.31    -0.55   -56.08    56.09    0   250
     1    -0.332    -1.130    -4.371  0.010     0.44    -1.16   -59.31    59.40  161     0
    21    -1.957     2.967     5.910  0.000     0.36    -1.36    60.63    60.66  155   102
     2     1.169    -2.203     1.646  0.006     0.36    -1.43    60.77    60.86  154     0
    -2    -0.848    -0.251     2.486  0.006     0.37    -1.47    60.83    60.94    0   233
    21    13.926   -26.948    68.609  0.000    11.34   -22.81    56.80    62.25  109   410
    21    13.344   -26.982    64.879  0.000    11.65   -23.73    58.23    63.95  398   234
    21    24.490   -46.583   116.115  0.000    12.20   -23.32    58.88    64.49  196   367
    21    14.407   -26.557    67.128  0.000    12.55   -24.16    61.20    66.98  367   395
    21    40.807   -69.978   167.823  0.000    15.51   -26.64    63.29    70.40  370   108
    21     1.391     1.393   330.409  0.000     0.12     0.35    74.12    74.12  124   380
    21     3.787    -6.036    15.595  0.000    15.72   -27.90    71.21    78.08  421   196
    21    -0.817     0.751    -0.014  0.000     0.21    -1.30   -85.21    85.39  245   135
    21    -0.491    -0.131    -8.811  0.000     0.22    -1.33   -85.39    85.42  399   249
    21     0.232     0.953     6.340  0.000     0.21    -1.27   -85.08    85.56  141   408
    21     0.318    -0.756    -0.627  0.000     0.21    -1.33   -85.79    85.83  232   353
    21    -1.072     0.305    -1.355  0.000    -0.09    -1.41   -86.00    86.22  363   429
    21     0.258    -0.195    -1.015  0.000    -0.04    -1.28   -86.08    86.37  402   325
    21    -0.657     0.737    -0.425  0.000    -0.05    -1.26   -86.12    86.42  143   369
    21    -0.048    -0.632    -0.405  0.000    -0.20    -1.43   -86.16    86.45  343   404
    21     0.991     0.448     3.255  0.000     0.45    -1.18   -83.54    87.15  356   198
    21     2.492     1.466    -2.220  0.000    -0.57    -1.74    87.60    87.72  160   316
    21     0.027    -0.593     0.748  0.000     0.60    -1.20   -82.97    87.78  388   171
    21    -1.755     0.252    13.241  0.000    -0.59    -1.74    87.73    87.86  202   357
    21    -0.252     0.873    -3.906  0.000     0.07    -1.18   -87.91    87.95  201   433
    21    -0.516    -0.486    11.455  0.000    -0.62    -1.74    88.26    88.41  283   220
    21     0.248    -0.170     0.204  0.000    -0.68    -1.71    88.33    88.48  304   131
    21    -0.035     0.136     0.528  0.000    -0.60    -1.78    88.99    89.15  157   212
    21     1.115    -0.295     2.986  0.000    -0.59    -1.80    89.17    89.33  291   213
    21    -1.727     1.163     9.971  0.000    -1.33    -1.49    91.91    92.12  374   157
    21    -0.068     0.040    -0.052  0.000    -2.45    -0.86    97.59    98.03  369   318
    21     0.573     0.099   -14.188  0.000     1.49    -0.25  -112.59   112.61  255   151
    21    -1.464    -1.741    -2.767  0.000     1.49    -0.25  -112.80   112.83  253   393
    21    -3.376     4.087    -4.445  0.000     0.58    -3.19   152.38   152.66  133   340
    21    -0.935    -0.141     0.385  0.000     0.62    -3.49   152.62   152.94  318   260
    21    -0.206    -1.897     1.167  0.000     0.67    -3.59   152.73   153.08  418   165
    21     0.795    -0.742     1.133  0.000     0.75    -3.96   153.05   153.62  131   104
    21     0.115    -0.041     0.733  0.000    -0.10    -2.47   151.74   154.15  209   269
    21     0.805    -0.713     4.212  0.000    -9.05   -12.92  -184.03   185.16  213   390
    -3     1.399    -0.705    -0.125  0.199     0.76     4.91   443.13   443.24    0   264
    21    -0.319     0.133     1.799  0.000     0.76     4.91   443.16   443.29  221   374
    21    -0.928     0.169     3.297  0.000     0.64     4.98   443.56   443.68  233   355
    21     0.157     0.352     2.333  0.000     0.40     5.13   444.54   444.81  408   405
    21    -0.631     0.408     0.579  0.000     0.34     5.20   444.87   445.20  389   106
    21    -1.785    -1.684   -76.263  0.000    -0.68     1.51  -842.65   842.65  181   275
    21     1.127     0.656    -1.677  0.000    -0.67     1.51  -843.02   843.02  183   160
    21     0.281    -0.800   -38.284  0.000    -0.94     1.16  -858.98   858.99  391   392
    21    -0.355    -2.511     4.033  0.000    12.57     1.36  2226.84  2226.91  171   123
    21     0.508     0.316   -10.101  0.000    49.17   -30.55  2740.68  2741.61  377   310
    21    -0.158     0.786    -2.510  0.000    49.23   -30.37  2738.57  2743.74  180   341
    21    -0.693    -1.336     3.985  0.000    15.41    -4.91  3099.95  3100.04  342   136
    21     0.517     0.027    -0.613  0.000    15.28    -4.86  3099.85  3100.78  358   280
    21    -1.213     0.961    -2.103  0.000    15.23    -4.84  3099.70  3100.94  429   217
    21    -0.100    -0.328    -1.845  0.000    15.08    -4.77  3099.26  3101.45  195   187
    21    -1.110     0.438   -16.343  0.000     3.78   -36.40  3248.68  3252.64  409   344
    21    -0.393    -0.623   -13.426  0.000     3.41   -36.42  3241.42  3259.93  193   346
    21    -2.567     0.086    11.800  0.000     3.96   -12.56  4696.68  4696.75  355   415
    21    -0.456    -1.055    -1.581  0.000     4.00   -12.57  4696.64  4696.84  231   262
    21     0.151    -1.327    -1.421  0.000     4.04   -12.54  4696.89  4697.73  404   232
    21    -0.242     0.251    -0.187  0.000     4.19   -12.55  4696.66  4698.06  340   143
    21     0.151     0.391     1.096  0.000     3.69   -12.50  4698.19  4698.30  228   155
       4       0     341    0.0000    0    0    0    0
     1     0.575     0.467  -248.496  0.010     0.00     0.00     0.00     0.00  503     0
    -2     0.786     0.158    -7.136  0.006     0.00     0.00     0.00     0.00    0   329
     1    -0.714    -0.064     0.901  0.010     0.00     0.00     0.00     0.00  330     0
     2    -0.360     0.914    -1.472  0.006     0.00     0.00     0.00     0.00  501     0
     1     0.833     0.655   -17.564  0.010     0.00     0.00     0.00     0.00  175     0
     3     0.325    -0.522    78.920  0.199     0.00     0.00     0.00     0.00  507     0
     3    -0.138    -0.256    -0.316  0.199     0.00     0.00     0.00     0.00  252     0
     1     0.061    -0.314  -108.858  0.010     0.00     0.00     0.00     0.00  511     0
     1     0.411     0.393  -125.472  0.010     0.00     0.00     0.00     0.00  329     0
    -2    -0.474     0.330     0.199  0.006     0.00     0.00     0.00     0.00    0   507
    21    -1.656     2.425   313.144  0.000     0.00     0.00     0.00     0.00  168   410
    21    -3.043    -0.694   410.139  0.000     0.00     0.00     0.00     0.00  134   144
     2    -1.015     0.624  -522.430  0.006    -0.00     0.00    -0.00     0.00  176     0
    21     2.422     0.727  -238.403  0.000     0.00     0.00    -0.00     0.00  251   377
    21    -2.240    -1.476  -646.399  0.000    -0.00    -0.00    -0.01     0.01  179   433
    21    -1.622    -2.028   266.773  0.000     0.00     0.00     0.00     0.00  253   213
     2   326.520  -461.801   799.077  0.006     0.00    -0.00     0.00     0.00  455     0
     1    -0.627     1.695  -205.093  0.010    -0.00     0.00    -0.00     0.00  263     0
    21    -1.125    -0.976   193.987  0.000    -0.00    -0.00     0.01     0.01  213   134
    21     0.775     0.634   242.323  0.000     0.00     0.00     0.01     0.01  224   344
    21    -1.175    -0.267  -108.137  0.000     0.00     0.00    -0.01     0.01  367   303
     1    -0.204     3.890    90.486  0.010    -0.00     0.00     0.02     0.02  155     0
    21    -1.691     1.338  -233.726  0.000    -0.00     0.00    -0.01     0.01  201   487
    -1     0.692    -0.329  -177.802  0.010    -0.00    -0.00    -0.01     0.01    0   236
    -1     0.673     0.164   177.889  0.010     0.00     0.00     0.01     0.01    0   224
    21    -1.535     0.306   126.926  0.000    -0.00    -0.00     0.01     0.01  269   168
    21     1.836     0.246  -294.019  0.000     0.00     0.00    -0.01     0.01  466   201
    -1     3.084    -0.829  -188.959  0.010     0.00    -0.00    -0.01     0.01    0   324
    -1     0.413     0.001   -75.016  0.010     0.00     0.00    -0.01     0.01    0   492
    21   -86.853   130.853    92.156  0.000    -0.01     0.01     0.01     0.01  106   462
    21    -0.641     1.105  -111.816  0.000     0.00     0.00    -0.01     0.01  319   198
    21    -1.164     0.279   138.623  0.000    -0.00    -0.00     0.02     0.02  144   269
    -3    -0.878     0.055   -45.973  0.199     0.00     0.00    -0.02     0.02    0   226
     2    -4.932    -0.062    78.559  0.006    -0.00     0.00     0.02     0.02  156     0
    21     1.209    -1.487   -29.246  0.000     0.01    -0.01    -0.32     0.34  184   382
    21     1.285     2.841    28.834  0.000     0.00     0.00     0.03     0.03  160   255
    21     1.627     0.649   -54.714  0.000     0.00     0.00    -0.03     0.03  387   366
    21    -1.569     0.047   -54.351  0.000    -0.00     0.00    -0.21     0.21  487   319
    -3  -175.650   227.847    95.929  0.199    -0.02     0.02     0.01     0.03    0   108
    21     0.888     0.484    45.901  0.000     0.00    -0.00     0.03     0.03  237   240
    21     1.564     0.586    25.898  0.000     0.00     0.00     0.03     0.03  292   333
    21    -1.175    -0.993  -147.495  0.000    -0.00    -0.00    -0.04     0.04  355   367
    21    -0.986    -4.313   -39.491  0.000    -0.00    -0.00    -0.04     0.04  464   378
    21    -0.068    -0.874   -47.772  0.000    -0.00    -0.00    -0.04     0.04  496   423
     2     0.602     3.116   -26.220  0.006     0.01     0.01    -0.22     0.23  128     0
    21     1.841     0.331    65.776  0.000     0.00    -0.00     0.04     0.04  294   237
    21    -3.236     0.056   -22.062  0.000     0.00     0.00    -0.04     0.04  261   274
    21    -1.215     0.803   -56.906  0.000    -0.00     0.00    -0.04     0.04  467   444
     2    -0.248     0.379   -21.074  0.006    -0.00    -0.00    -0.04     0.04  283     0
    21     0.643     1.038    14.229  0.000     0.00     0.00     0.05     0.05  285   354
     1    -2.994    -7.170    -0.728  0.010     0.00     0.00     0.03     0.05  130     0
    21     1.289     0.026   -10.702  0.000     0.00    -0.00    -0.06     0.06  150   478
    21     1.857     3.882     7.779  0.000     0.00     0.00     0.03     0.06  129   172
    21    -1.813    -0.869   -15.380  0.000    -0.01    -0.00    -0.06     0.06  274   347
    21     0.652    -0.630   -12.937  0.000     0.07    -0.06    -1.67     1.67  398   456
    21     0.311    -0.002   -14.540  0.000    -0.00    -0.00    -0.06     0.06  324   216
    -2     2.284     0.736    22.400  0.006     0.00     0.00     0.06     0.06    0   323
    21    -0.961     0.530    -2.377  0.000    -0.00     0.00    -0.06     0.06  230   370
    21     1.882     0.442    31.458  0.000     0.00    -0.00     0.07     0.07  333   384
    21     0.094     0.122    -5.600  0.000     0.07     0.07    -9.66     9.66  504   422
    21     0.320    -1.095   -13.391  0.000     0.00     0.00    -0.06     0.07  299   486
    21    -3.379    -0.983     6.099  0.000     0.00     0.00     0.07     0.07  210   494
    21    -0.757     0.149   -14.557  0.000    -0.00     0.00    -0.08     0.08  118   420
     1    -1.353     3.232     8.433  0.010     0.00     0.00     0.07     0.08  122     0
    -3    -3.201     2.865     5.751  0.199    -0.14     0.10     0.29     0.42    0   501
    21   -30.111     9.963    26.016  0.000    -0.05     0.01     0.06     0.09  141   390
     1     1.361     1.026   -10.200  0.010    -0.00     0.02    -0.09     0.09  207     0
    21    18.478    -8.058    16.380  0.000     0.05    -0.02     0.06     0.09  373   402
    -1     0.961     2.013     0.565  0.010     0.00     0.00     0.07     0.09    0   176
     2   -59.437   121.989    51.675  0.006    -0.05     0.08     0.03     0.10  142     0
    21    -0.217     2.688   -16.710  0.000    -0.00     0.01    -0.10     0.10  424   386
    21     2.615     1.297    13.053  0.000     0.00     0.00     0.12     0.13  244   289
    21     0.310     1.286    -7.449  0.000     0.00     0.04    -0.21     0.25  166   125
    21    -0.469    -3.287     1.854  0.000    -0.00    -0.00     0.13     0.13  154   341
    21    -1.036     1.234     6.282  0.000    -0.02     0.02     0.23     0.25  342   409
    21    -1.156    -3.295     8.753  0.000    -0.01    -0.03     0.14     0.14  439   235
    21     2.097     1.670     0.320  0.000     0.00     0.00     0.06     0.15  280   121
    21     2.577    -4.489     2.433  0.000     0.08    -0.11     0.05     0.15  103   450
    21     3.430     0.046     3.845  0.000     0.96     0.14     1.13     1.62  127   115
    21    -2.057     1.773     4.923  0.000    -0.04     0.03     0.24     0.29  317   342
    21     1.408     0.269     2.324  0.000     0.10     0.01     0.47     0.55  311   158
     2    -6.827    12.253     3.038  0.006    -0.05     0.11     0.06     0.20  109     0
    -1     0.049     1.609     1.099  0.010    -0.01     0.07     0.19     0.29    0   330
    21     1.101     5.937   -36.813  0.000     0.00     0.00    -0.21     0.21  125   424
    21     3.120     1.662    -2.669  0.000     0.01     0.01    -0.22     0.23  264   203
    21     0.475    -2.822     3.902  0.000     0.13    -0.30     0.65     0.82  247   256
    21    -0.239    -0.721     1.024  0.000    -0.14     0.01     0.35     0.57  360   414
    21     4.550    -3.813    -7.558  0.000     0.06    -0.05    -0.19     0.22  352   421
    21    -0.933    -0.558     1.062  0.000    -0.77    -0.22     0.78     1.28  282   391
    -1     1.977     0.230    -1.522  0.010     0.03     0.01    -0.22     0.25    0   155
    21     0.520     1.244     4.229  0.000     0.06     0.10     0.36     0.40  430   129
    21    -2.075     0.927     1.199  0.000    -0.69     0.21     0.37     1.08  239   280
     1     1.567     2.016     1.250  0.010     0.07     0.10     0.25     0.37  120     0
    21    -0.675    -4.729    24.682  0.000    -0.00    -0.01     0.24     0.24  475   434
    21     3.555     1.159    -0.029  0.000     0.07     0.02     0.18     0.36  246   202
    21    -0.149    -2.029     0.234  0.000     0.00     0.00    -0.21     0.25  297   154
    21    -3.534    -2.182     1.851  0.000    -0.22    -0.09     0.24     0.41  212   113
    21     7.375    -2.637    -0.256  0.000     0.19    -0.13     0.04     0.26  143   365
    21    -3.342     0.109     5.693  0.000    -0.06    -0.04     0.21     0.26  457   419
    21     0.728    -0.839     0.588  0.000     0.04    -0.05     0.21     0.36  331   383
    21     1.818    -0.360    -0.495  0.000     0.04    -0.11     0.14     0.31  121   262
    21     0.688    -3.222    -9.508  0.000     0.00    -0.01    -0.32     0.34  228   222
    21     0.373     0.708     2.849  0.000     0.07    -0.01     0.29     0.30  414   321
    21     1.980    -1.295     4.786  0.000     0.06    -0.04     0.26     0.30  209   413
    21     1.593     1.094    -0.960  0.000     0.15     0.07     0.10     0.46  203   417
     3    -1.218    -2.565     5.155  0.199    -0.02    -0.06     0.26     0.30  194     0
    21     0.659    -0.529     1.581  0.000     0.52    -1.00     1.52     2.16  163   282
    21     0.497    -6.447     3.761  0.000    -0.02    -0.15     0.13     0.32  115   469
    21    -0.314    -1.238     2.007  0.000    -0.00    -0.01     0.31     0.35  341   214
    21     1.354    -0.377     3.519  0.000     0.03     0.11     0.36     0.40  242   295
    21    -0.873     0.775     1.554  0.000    -0.25    -0.07     0.36     0.52  265   463
    21    -0.147    -0.138    -0.077  0.000    -0.01    -0.12     0.21     0.36  148   406
    21    -1.722    -4.946     4.604  0.000     0.01    -0.13     0.23     0.36  153   357
    21    -2.998     2.205    25.128  0.000    -0.01     0.01     0.36     0.36  376   490
    21    -0.132     0.363     1.346  0.000    -0.07     0.26     0.94     1.42  178   146
    -2    -1.357     0.315    -0.513  0.006    -0.10     0.03     0.09     0.51    0   304
    21    -1.621    -2.455    13.122  0.000    -0.01    -0.02     0.36     0.37  361   174
    21     0.350    -2.048   -16.350  0.000     0.01    -0.01    -0.38     0.39  378   350
    21    -1.046    -0.173     0.029  0.000    -0.40    -0.07     0.13     0.91  325   148
     2    -0.185     0.277     4.360  0.006    -0.11    -0.10     0.63     0.76  500     0
    21   -11.360     4.283    13.422  0.000    -0.31     0.08     0.29     0.45  302   141
    -2    -9.464    26.264    16.047  0.006    -0.19     0.39     0.17     0.47    0   443
    21    -1.168    -1.154    15.439  0.000    -0.03    -0.02     0.48     1.10  186   241
    21    -0.041     0.008     0.013  0.000     0.44     0.12     0.60     0.92  288   149
   130    -0.281    -0.254     1.075  0.498    -3.65    -0.86     3.24     8.81    0     0
    21    -1.224     0.612    -0.032  0.000    -0.64     0.33     0.28     1.08  463   204
    -1     0.106    -6.827     3.271  0.010     0.08    -0.21     0.28     0.63    0   297
    21   -39.085    52.748    19.844  0.000    -0.25     0.46     0.19     0.56  108   471
     1    -0.923     0.899    -0.723  0.010    -0.12     0.03    -0.17     1.13  233     0
    -2     0.198    -0.101     0.225  0.006    -0.05     0.39     2.51     2.76    0   212
    21     1.096    -1.621     0.948  0.000     0.29    -0.55     0.84     1.33  357   428
    21    -0.153     1.559     2.328  0.000     0.00     0.04     0.54     0.65  432   334
    21    -0.548    -1.461     2.680  0.000    -0.03    -0.14     0.59     0.65  287   194
    -2     4.941     3.200    82.110  0.006     0.00     0.00     0.65     0.65    0   292
    21     1.449    -0.378     1.782  0.000     0.14    -0.13     0.39     0.65  149   426
    21    -1.475     0.541     0.359  0.000    -0.19     0.20     0.28     0.69  310   405
    21     2.326    -0.742     2.626  0.000     0.46    -0.10     0.47     0.70  371   103
    21    -1.740     1.232    -0.325  0.000    -0.28     0.17    -0.62     0.71  277   288
    21     0.714    -1.894     3.403  0.000     0.02    -0.23     0.81     0.91  138   135
    -1     2.239    -1.289     3.327  0.010     0.53    -0.35     0.18     0.73    0   252
    21    -0.551    -0.745    -0.139  0.000    -0.08     0.02    -0.60     0.73  408   131
    21    -0.145    -0.545    -0.278  0.000    -0.44    -0.03     0.18     0.91  214   153
  -321     0.176    -0.872     0.307  0.494    -0.13    -0.08     0.53     1.18    0     0
    21     1.298     5.208     5.721  0.000     0.03     0.28     1.06     1.31  136   432
     2     0.701    -0.940    -3.674  0.006     0.02     0.01    -0.14     0.76  307     0
    21    -1.106    -0.256     0.035  0.000    -0.54     0.13     0.52     0.78  113   211
     3   -10.268    -3.868  -176.061  0.199    -0.01    -0.01    -0.79     0.79  110     0
    21    -0.585    -0.713     1.090  0.000    -0.08    -0.23     0.62     0.99  391   177
    21    -2.998    -1.112     0.895  0.000    -0.62    -0.10     0.36     0.82  162   447
    21    -0.540     0.003     0.502  0.000    -0.78    -0.27     0.77     1.28  436   107
    21     0.244     2.278    -1.059  0.000    -0.03     0.16    -0.17     0.82  405   411
    -3     0.717    -1.153     1.931  0.199    -0.07    -0.26     0.70     0.83    0   439
    21     0.457     0.520    -1.161  0.000    -0.11     0.03    -0.66     0.83  399   301
    21    -0.632    -0.757     0.809  0.000    -0.26     0.28     0.34     0.88  428   287
    21     0.970    -0.822     0.804  0.000     0.75    -0.36     0.08     0.88  365   101
    21    -0.481     0.760    -5.974  0.000    -0.16     0.20    -2.92     2.97  451   385
    21     1.398    -0.165    12.647  0.000     0.00     0.00     0.93     0.94  275   242
    21    -0.900     0.167     0.210  0.000    -0.01     0.11     0.88     1.04  235   448
    21    -1.229     0.299     5.361  0.000     0.00     0.00     1.02     1.02  290   279
    21    -1.127    -3.952     2.236  0.000    -0.14    -0.75     0.47     1.05  336   441
    21     1.625    -2.915     3.129  0.000     0.47    -1.05     1.54     2.16  383   138
     3     0.622    -1.644    11.205  0.199    -0.00    -0.02    -0.22     1.13  219     0
    21    18.984   -29.451    46.748  0.000     0.36    -0.50     0.88     1.07  102   139
   211     0.065     0.425    -0.108  0.140    -0.00     0.39     0.60     1.09    0     0
    21    -0.413     0.027     2.347  0.000    -0.11     0.31     2.72     2.83  192   380
    21    -0.618    -0.551    -0.021  0.000     0.06    -0.10    -0.90     1.12  407   408
    -1    -0.138     0.624     0.363  0.010    -0.07     0.27     0.95     1.42    0   500
    21     0.520    -0.531    -0.268  0.000     0.19     0.40     0.59     1.13  421   470
    21     1.631     1.075     1.627  0.000     1.02     0.14     1.10     1.62  195   371
    21     0.342     0.730     2.643  0.000    -0.02     0.25     2.75     2.83  476   425
    21     0.625     0.100     0.464  0.000     0.01    -0.04     1.18     1.21  351   331
     2     0.258    -0.356     0.071  0.006     0.20     0.07     0.86     1.19  105     0
    21    -2.003    -0.414     1.769  0.000    -0.46    -0.27     1.04     1.24  177   328
    21    -0.139    -0.724    -1.835  0.000     0.04     0.00    -1.22     1.26  202   228
    21    -0.525     0.917    -1.745  0.000    -0.05     0.34    -0.54     1.26  393   230
    21     0.328     0.969     0.028  0.000     0.25     0.46     0.57     1.28  411   485
    21     1.201     0.209   -14.416  0.000     0.03     0.00    -1.67     1.67  181   150
    21    -0.239     0.090     0.318  0.000     0.16    -0.13     0.72     1.63  256   351
    21    -0.017    -0.788    -0.144  0.000     0.04    -1.10     0.61     1.42  469   336
   211    -0.001     0.582     1.110  0.140    -0.04     0.45     0.96     1.42    0     0
    21     0.848     1.526    12.048  0.000     0.00     0.00     1.46     1.46  255   476
    21    -0.086    -0.464    -0.001  0.000     0.17    -0.04     0.79     1.63  328   362
    21     0.567    -0.387    -0.946  0.000     0.12    -0.05    -1.44     1.48  446   477
    21    -1.345     0.412    -5.751  0.000    -0.07     0.32    -1.40     1.48  370   199
    21     0.042     0.100     0.641  0.000    -0.23    -1.09     0.73     1.53  441   102
    21    -6.483     0.589     5.294  0.000    -1.04     0.28     1.07     1.54  211   302
    21     0.197    -0.569   -10.870  0.000     0.14    -0.19    -1.18     1.58  486   394
    21     0.171    -0.004     0.289  0.000    -0.04     0.48    -0.73     1.63  250   360
    21     0.851     1.382    23.441  0.000     0.04     0.15     1.64     1.65  449   285
    21    -1.314    -0.630   -75.358  0.000    -0.00    -0.00    -1.70     1.70  346   496
    21     1.633     0.034    -2.022  0.000     0.18    -0.19    -1.31     1.73  417   307
    21    -0.126     1.227     4.946  0.000     0.04     0.04     1.72     1.73  425   356
    21    28.368   -46.722    78.756  0.000     0.59    -0.85     1.47     1.80  112   481
    21     0.403     0.629     0.141  0.000     0.29     0.13     0.82     1.82  485   233
    21     0.167    -0.712     2.861  0.000    -0.17    -0.26     1.82     1.87  448   395
    21    -0.778     5.769   134.098  0.000    -0.00     0.00     1.89     1.89  338   178
    21     7.028    -6.998    14.639  0.000     0.65    -0.88     1.54     1.89  348   452
    21    -0.480     0.383     0.711  0.000     0.01     0.40     1.83     1.96  498   147
    21     2.009    -0.193     4.826  0.000     0.13     0.05     1.96     1.99  332   250
    21    -0.952     0.073     2.273  0.000     0.00     0.13     2.03     2.09  401   265
    21    -0.829    -0.146     7.101  0.000    -0.28    -0.07     4.22     4.24  320   192
    21     0.309    -3.476    39.031  0.000    -0.02    -0.02     2.12     2.12  468   133
    21     1.761     0.394     9.021  0.000     0.07    -0.02     2.12     2.13  289   225
    -2     0.038     0.337    -1.776  0.006     0.22     0.07    -1.49     2.16    0   306
    21     0.169    -0.633     0.671  0.000    -0.23    -0.62     2.08     2.20  135   163
    21    -0.945    -0.035     0.576  0.000    -3.57    -0.89     3.28     8.81  494   457
    21    -0.821     0.890     1.965  0.000    -0.03     0.39     2.48     2.76  334   401
    21     2.681    -3.539     1.116  0.000     1.16    -2.00     0.75     2.47  461   143
    21     0.279    -0.358     1.004  0.000     0.08     0.00     2.41     2.48  158   247
    21     0.209    -0.805    -1.606  0.000     0.11    -0.32    -2.46     2.50  222   446
    21     0.454     0.956    -2.673  0.000     0.03     0.29    -2.48     2.56  301   268
    21     1.799    -0.097     2.986  0.000     1.81    -0.65     1.71     2.60  107   374
    -2    -1.020     3.503     0.509  0.006    -1.11     2.24     0.54     2.64    0   127
